id,date,exp_date,house_direction,balcony_direction,bedroom,toilet,legit,furniture,floor,facade,entrance,city,district,ward,street,area,price
batdongsan_com_vn_35912322,05/12/2022,12/12/2022,None,None,5,4,Sổ đỏ/ Sổ hồng,Đầy đủ,5,3.6 m,3,Hà Nội,Ba Đình,Phường Liễu Giai,Đường Phan Kế Bính,51.0,6550.0
batdongsan_com_vn_36034563,05/12/2022,12/12/2022,None,None,5,6,Sổ đỏ/ Sổ hồng,Đầy đủ,3,15 m,6,Hà Nội.,Nam Từ Liêm,Phường Mỹ Đình 1,Đường Lê Đức Thọ,250.0,25000.0
batdongsan_com_vn_36033775,05/12/2022,12/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Full nội thất cực đẹp.,None,None,None,Hà Nội,Gia Lâm,Xã Dương Xá,None,30.0,980.0
batdongsan_com_vn_35825481,05/12/2022,12/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội.,Nam Từ Liêm,Phường Mỹ Đình 1,Đường Phạm Hùng,77.0,4600.0
batdongsan_com_vn_36022486,03/12/2022,10/12/2022,None,None,26,26,Sổ đỏ/ Sổ hồng,Đầy đủ,7,8.4 m,4,Hà Nội,Nam Từ Liêm,Phường Mễ Trì,đường Mễ Trì,108.2,16500.0
batdongsan_com_vn_35968991,05/12/2022,12/12/2022,None,Đông - Nam,2,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Nam Từ Liêm,Phường Mỹ Đình 1,Đường Phạm Hùng,73.0,4200.0
batdongsan_com_vn_36033767,05/12/2022,12/12/2022,Đông - Bắc,None,None,None,Sổ đỏ/ Sổ hồng.,,None,3.4 m,3,Hà Nội,Gia Lâm,Xã Đặng Xá,None,47.0,2162.0
batdongsan_com_vn_36032943,05/12/2022,12/12/2022,Bắc,Nam,2,2,None,,None,None,None,Hà Nội,Hoàng Mai,Phường Thịnh Liệt,Đường Thịnh Liệt,62.5,2050.0
batdongsan_com_vn_35969180,05/12/2022,12/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng.,,None,None,None,Hà Nội.,Nam Từ Liêm,Phường Mỹ Đình 1,Đường Phạm Hùng,155.0,12000.0
batdongsan_com_vn_29784871,05/12/2022,12/12/2022,Đông - Nam,None,2,2,Sổ đỏ chính chủ,Có căn full đồ và đồ nguyên bản chủ đầu tư.,None,None,None,Hà Nội,Hai Bà Trưng,Phường Vĩnh Tuy,Đường Minh Khai,75.0,3100.0
batdongsan_com_vn_36034389,05/12/2022,15/12/2022,None,None,14,14,Sổ đỏ,Đầy đủ,6,5.6 m,3,Hà Nội,Đống Đa,Phường Láng Thượng,Phố Chùa Láng,55.0,5500.0
batdongsan_com_vn_36033297,05/12/2022,15/12/2022,None,None,3,None,"Sổ đỏ vuông đẹp chính chủ, giao dịch ngay.",Đầy đủ,6,None,None,Hà Nội,Ba Đình,Phường Cống Vị,Đường Đào Tấn,49.0,4480.0
batdongsan_com_vn_35868922,05/12/2022,12/12/2022,None,None,9,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Nam Từ Liêm,Phường Mỹ Đình 1,Đường Đình Thôn,50.0,5700.0
batdongsan_com_vn_35239378,05/12/2022,04/01/2023,Đông - Nam,Đông - Nam,8,5,Sổ đỏ 50 năm.,Nhà bàn giao thô chủ đầu tư.,5,5.5 m,12,Hà Nội,Gia Lâm,Xã Dương Xá,None,98.0,12000.0
batdongsan_com_vn_36034555,05/12/2022,12/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,6,None,None,Hà Nội,Đống Đa,Phường Phương Liên,Đường Hồ Ba Mẫu,55.0,17000.0
batdongsan_com_vn_33404262,05/12/2022,12/12/2022,Đông - Bắc,Đông - Bắc,4,3,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất mới,4,6 m,2.5,Hà Nội,Hoài Đức,Xã Vân Canh,Đường Kim Hoàng,35.0,3250.0
batdongsan_com_vn_36034288,05/12/2022,15/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,Đầy đủ,4,4 m,3,Hà Nội,Đống Đa,Phường Láng Thượng,Phố Pháo Đài Láng,55.0,5500.0
batdongsan_com_vn_36033283,05/12/2022,12/12/2022,None,None,3,4,Sổ đỏ/ Sổ hồng,Đầy đủ,5,5 m,3,Hà Nội,Ba Đình,Phường Đội Cấn,Đường Đào Tấn,33.0,4400.0
batdongsan_com_vn_36034549,05/12/2022,15/12/2022,None,None,30,38,Sổ đỏ/ Sổ hồng.,,8,7 m,3,Hà Nội.,Nam Từ Liêm,Phường Mễ Trì,Đường Miếu Đầm,136.3,17000.0
batdongsan_com_vn_36034453,05/12/2022,15/12/2022,None,None,2,3,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Đống Đa,Phường Nam Đồng,Đường Hồ Đắc Di,50.0,1600.0
batdongsan_com_vn_36034429,05/12/2022,12/12/2022,None,None,3,2,Sổ đỏ,Đầy đủ,None,None,None,Hà Nội,Ba Đình,Phường Điện Biên,Đường Nguyễn Thái Học,147.0,2300.0
batdongsan_com_vn_36034393,05/12/2022,12/12/2022,None,None,3,4,Sổ đỏ,Đầy đủ,4,4 m,3,Hà Nội,Hoàn Kiếm,Phường Hàng Bạc,Đường Đào Duy Từ,55.0,13500.0
batdongsan_com_vn_35991896,30/11/2022,08/12/2022,Đông - Nam,Đông - Nam,5,5,Sổ đỏ/ Sổ hồng.,,4,8.3 m,None,Hà Nội,Gia Lâm,Xã Dương Xá,None,150.0,21900.0
batdongsan_com_vn_36034399,05/12/2022,15/12/2022,None,None,21,21,Sổ đỏ/ Sổ hồng,Đầy đủ,7,5 m,5,Hà Nội,Nam Từ Liêm,Phường Mỹ Đình 1,đường Mỹ Đình,85.0,11800.0
batdongsan_com_vn_35968921,28/11/2022,08/12/2022,Tây - Nam,Đông - Bắc,2,2,Sổ đỏ,Full nội thất ,None,None,None,Hà Nội,Hà Đông,Phường Kiến Hưng,Đường Kiến Hưng,67.4,1887.2000000000003
batdongsan_com_vn_36034348,05/12/2022,12/12/2022,None,None,6,5,Sổ đỏ/ Sổ hồng,,6,7 m,30,Hà Nội,Đống Đa,Phường Trung Liệt,Phố Thái Hà,50.0,40000.0
batdongsan_com_vn_36033211,05/12/2022,15/12/2022,None,None,None,None,Sổ đỏ,,4,5.6 m,None,Hà Nội,Đống Đa,Phường Láng Thượng,Đường Láng,42.0,4250.0
batdongsan_com_vn_36032469,05/12/2022,12/12/2022,None,None,7,6,Sổ đỏ,Đầy đủ hiện đại.,7,6 m,2,Hà Nội,Đống Đa,Phường Hàng Bột,Phố Tôn Đức Thắng,68.0,10500.0
batdongsan_com_vn_36034040,05/12/2022,12/12/2022,None,None,3,5,Sổ đỏ,Đầy đủ,5,5 m,15,Hà Nội,Hoàn Kiếm,Phường Hàng Bài,Phố Ấu Triệu,36.0,30000.0
batdongsan_com_vn_36032932,05/12/2022,04/01/2023,None,None,4,4,Có sổ,Dầy đủ,6,3.2 m,5.5,Hà Nội,Ba Đình,Phường Phúc Xá,Đường Phúc Xá,45.0,7500.0
batdongsan_com_vn_36033758,05/12/2022,13/12/2022,None,None,2,3,Sổ đỏ/ Sổ hồng.,Đầy đủ.,4,4 m,4,Hà Nội,Thanh Xuân,Phường Khương Trung,Đường Hoàng Văn Thái,21.0,3660.0
batdongsan_com_vn_36032215,05/12/2022,12/12/2022,None,None,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,None,None,None,Hà Nội,Hà Đông,Phường La Khê,None,109.0,2500.0
batdongsan_com_vn_36033972,05/12/2022,15/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Đầy đủ,5,None,None,Hà Nội,Đống Đa,Phường Láng Hạ,Đường Nguyễn Chí Thanh,50.0,5700.0
batdongsan_com_vn_36033943,05/12/2022,12/12/2022,None,None,1,1,Sổ đỏ/ Sổ hồng,Cơ bản,2,None,None,Hà Nội,Hoàn Kiếm,Phường Cửa Đông,Đường Thành,8.5,1550.0
batdongsan_com_vn_36031800,05/12/2022,12/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,3,4 m,None,Hà Nội,Ba Đình,Phường Liễu Giai,Đường Văn Cao,50.0,7400.0
batdongsan_com_vn_36031792,05/12/2022,12/12/2022,Tây - Bắc,Đông - Nam,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,None,None,None,Hà Nội,Hà Đông,Phường Phúc La,Phố Phùng Hưng,69.8,1650.0
batdongsan_com_vn_36034498,05/12/2022,15/12/2022,None,None,3,4,Sổ đỏ/ Sổ hồng,Cơ bản,6,3.6 m,4,Hà Nội,Đống Đa,Phường Ô Chợ Dừa,Phố Hào Nam,36.0,5500.0
batdongsan_com_vn_35836927,05/12/2022,12/12/2022,Nam,None,1,1,Sổ đỏ/ Sổ hồng,,1,None,5,Hà Nội,Nam Từ Liêm,Phường Trung Văn,đường Trung Văn,40.0,2900.0
batdongsan_com_vn_36034518,05/12/2022,12/12/2022,None,None,6,6,Sổ đỏ/ Sổ hồng,Đầy đủ,7,5 m,12,Hà Nội,Hà Đông,Phường Văn Quán,Đường Nguyễn Khuyến,65.0,12680.0
batdongsan_com_vn_35363561,05/12/2022,12/12/2022,Bắc,None,4,4,Sổ đỏ/ Sổ hồng,,5,None,6,Hà Nội,Hà Đông,Phường Văn Quán,Đường Trần Phú,35.0,5000.0
batdongsan_com_vn_35678763,05/12/2022,14/12/2022,None,None,3,2,Sổ đỏ/ Sổ hồng.,Hoàn thiện cơ bản.,None,None,None,Hà Nội,Long Biên,Phường Bồ Đề,Đường Nguyễn Văn Cừ,84.0,4032.0
batdongsan_com_vn_35730663,05/12/2022,12/12/2022,Tây - Nam,Đông - Bắc,4,3,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Long Biên,Phường Bồ Đề,Đường Nguyễn Văn Cừ,180.0,7200.0
batdongsan_com_vn_35665254,05/12/2022,12/12/2022,Tây - Nam,Đông - Bắc,4,None,Sổ đỏ/ Sổ hồng.,,None,None,None,Hà Nội,Long Biên,Phường Bồ Đề,Đường Nguyễn Văn Cừ,180.0,7020.0
batdongsan_com_vn_29879573,05/12/2022,12/12/2022,None,None,None,None,Sổ đỏ chính chủ.,Đồ cơ bản CDT Vinhomes bàn giao.,None,None,None,Hà Nội,Ba Đình,Phường Ngọc Khánh,Phố Liễu Giai,230.0,23000.0
batdongsan_com_vn_35705821,05/12/2022,12/12/2022,None,None,2,1,None,,None,None,None,Hà Nội,Nam Từ Liêm,Phường Tây Mỗ,None,55.0,2800.0
batdongsan_com_vn_36033911,05/12/2022,12/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,None,None,None,Hà Nội,Nam Từ Liêm,Phường Mỹ Đình 2,Đường Lê Đức Thọ,84.0,4700.0
batdongsan_com_vn_36013010,05/12/2022,12/12/2022,None,None,None,None,Sổ đỏ,,None,None,None,Hà Nội,Hà Đông,Phường Yên Nghĩa,None,36.0,1680.0
batdongsan_com_vn_35962118,28/11/2022,08/12/2022,None,None,6,8,Sổ đỏ,,7,5.1 m,4,Hà Nội,Cầu Giấy,Phường Trung Hòa,Phố Trung Kính,69.0,24000.0
batdongsan_com_vn_36034505,05/12/2022,15/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Đầy đủ,5,None,12,Hà Nội,Cầu Giấy,Phường Trung Hòa,Phố Trung Kính,68.0,17500.0
batdongsan_com_vn_36032695,05/12/2022,15/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,None,None,None,Hà Nội,Hà Đông,Phường Văn Quán,None,87.0,3100.0
batdongsan_com_vn_36034501,05/12/2022,12/12/2022,None,None,4,None,Sổ đỏ/ Sổ hồng,,4,None,None,Hà Nội,Cầu Giấy,Phường Quan Hoa,Đường Cầu Giấy,44.0,5200.0
batdongsan_com_vn_34692776,28/11/2022,08/12/2022,None,None,4,4,Sổ đỏ/ Sổ hồng,Cơ bản,5,None,None,Hà Nội,Cầu Giấy,Phường Yên Hòa,Đường Nguyễn Khang,50.0,5800.0
batdongsan_com_vn_35061766,05/12/2022,12/12/2022,Tây - Nam,None,4,4,Sổ đỏ/ Sổ hồng,Full nội thất cao cấp,5,5 m,3,Hà Nội,Hà Đông,Phường Văn Quán,Đường Trần Phú,42.0,4600.0
batdongsan_com_vn_35968982,05/12/2022,12/12/2022,None,None,6,5,SĐCC phân lô,Đẹp nhà dân xây,5,4.3 m,12,Hà Nội,Hà Đông,Phường La Khê,Đường Tố Hữu,55.0,6900.0
batdongsan_com_vn_36010924,02/12/2022,09/12/2022,Tây - Nam,None,4,4,Sổ đỏ chính chủ,Full nội thất,5,5 m,3,Hà Nội,Hà Đông,Phường Văn Quán,Đường 19/5,31.0,4300.0
batdongsan_com_vn_36031319,05/12/2022,12/12/2022,None,None,4,4,Sổ đỏ/ Sổ hồng,,5,3.9 m,None,Hà Nội,Thanh Xuân,Phường Nhân Chính,Phố Quan Nhân,35.0,4550.0
batdongsan_com_vn_35705240,04/12/2022,11/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ.,5,None,None,Hà Nội,Thanh Xuân,Phường Nhân Chính,Phố Ngụy Như Kon Tum,55.0,18300.0
batdongsan_com_vn_35928712,05/12/2022,15/12/2022,Đông - Bắc,Tây - Nam,1,1,Sổ đỏ/ Sổ hồng,Cơ bản,None,None,None,Hà Nội,Gia Lâm,Xã Dương Xá,Đường 5A,37.0,1130.0
batdongsan_com_vn_34454879,05/12/2022,12/12/2022,Nam,Nam,5,5,Sổ đỏ/ Sổ hồng.,Đầy đủ nội thất cơ bản.,5,3.8 m,2,Hà Nội,Long Biên,Phường Phúc Lợi,Đường Phúc Lợi,31.0,2600.0
batdongsan_com_vn_35981146,05/12/2022,12/12/2022,None,None,4,5,Sổ Đỏ Chính Chủ,Có,5,None,None,Hà Nội,Hà Đông,Phường La Khê,Đường Phan Đình Giót,95.0,8500.0
batdongsan_com_vn_35938938,05/12/2022,15/12/2022,Đông - Nam,Tây - Bắc,2,2,Sổ đỏ/ Sổ hồng.,Full nội thất.,None,None,None,Hà Nội,Gia Lâm,Xã Dương Xá,Đường 5A,64.0,1870.0
batdongsan_com_vn_36034485,05/12/2022,12/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,,4,None,None,Hà Nội,Cầu Giấy,Phường Quan Hoa,Đường Cầu Giấy,44.0,5200.0
batdongsan_com_vn_35818104,05/12/2022,12/12/2022,Tây - Bắc,Tây - Bắc,3,4,Sổ đỏ/ Sổ hồng.,Đầy đủ nội thất.,5,3.8 m,2.5,Hà Nội,Long Biên,Phường Phúc Đồng,Đường Nguyễn Văn Linh,32.0,3180.0
batdongsan_com_vn_35653163,05/12/2022,12/12/2022,Đông - Nam,Đông - Nam,4,4,Sổ đỏ/ Sổ hồng.,Đầy đủ nội thất cơ bản.,4,4.1 m,3,Hà Nội,Long Biên,Phường Long Biên,Đường Đàm Quang Trung,53.0,6300.0
batdongsan_com_vn_36034480,05/12/2022,12/12/2022,None,None,4,3,Sổ đỏ chính chủ,Đầy đủ nội thất cơ bản,4,3.3 m,3,Hà Nội,Hoài Đức,Xã La Phù,Đường Lê Trọng Tấn,34.0,2200.0
batdongsan_com_vn_35725574,05/12/2022,12/12/2022,Tây,Tây,6,5,Sổ đỏ/ Sổ hồng,"Đầy đủ nội thất cơ bản. Thiết bị xịn, hàng nhập khẩu.",6,4 m,4,Hà Nội,Long Biên,Phường Thạch Bàn,Đường Nguyễn Văn Linh,50.0,5600.0
batdongsan_com_vn_35781506,05/12/2022,12/12/2022,None,None,4,3,Sổ đỏ,Tiện nghi,4,3.5 m,None,Hà Nội,Đống Đa,Phường Thịnh Quang,Phố Thái Thịnh,50.0,5500.0
batdongsan_com_vn_35207200,05/12/2022,12/12/2022,Tây - Bắc,Đông - Nam,3,2,Sổ đỏ/ Sổ hồng,Cơ bản,None,None,None,Hà Nội,Cầu Giấy,Phường Dịch Vọng Hậu,Đường Xuân Thủy,113.0,5000.0
batdongsan_com_vn_35964194,27/11/2022,04/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Hà Đông,Phường Vạn Phúc,Phố Vạn Phúc,85.0,12500.0
batdongsan_com_vn_35506524,22/11/2022,29/11/2022,None,None,4,3,Sổ đỏ,,3,None,None,Hà Nội,Hà Đông,Phường Nguyễn Trãi,Phố Bà Triệu,48.0,4600.0
batdongsan_com_vn_35961575,27/11/2022,07/12/2022,Đông - Nam,Tây - Bắc,2,2,Hợp đồng mua bán,Không nội thất,None,None,None,Hà Nội,Hoàng Mai,None,None,70.32,1460.0
batdongsan_com_vn_35794874,21/11/2022,28/11/2022,None,None,4,4,Sổ đỏ/ Sổ hồng,,5,None,None,Hà Nội,Đống Đa,Phường Thịnh Quang,Đường Vĩnh Hồ,42.0,4350.0
batdongsan_com_vn_35713338,21/11/2022,28/11/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,4,None,None,Hà Nội,Hà Đông,Phường Vạn Phúc,Phố Vạn Phúc,40.0,5000.0
batdongsan_com_vn_35787347,22/11/2022,02/12/2022,None,None,5,4,Sổ đỏ,Đầy đủ,4,None,None,Hà Nội,Hà Đông,Phường Mỗ Lao,Đường Thanh Bình,54.0,5800.0
batdongsan_com_vn_35506334,21/11/2022,28/11/2022,None,None,2,1,Sổ đỏ/ Sổ hồng,,1,None,None,Hà Nội,Hà Đông,Phường Mỗ Lao,Đường Mỗ Lao,50.0,7600.0
batdongsan_com_vn_34743435,27/11/2022,04/12/2022,Đông - Nam,Đông - Bắc,3,None,None,,None,None,None,Hà Nội,Hà Đông,Phường Mỗ Lao,None,161.0,4500.0
batdongsan_com_vn_33838646,27/11/2022,04/12/2022,Đông - Nam,Tây - Bắc,3,3,None,,None,None,None,Hà Nội,Hà Đông,Phường Mỗ Lao,None,172.0,4400.0
batdongsan_com_vn_35887832,05/12/2022,12/12/2022,None,None,None,None,Sổ đỏ.,,None,None,25,Hà Nội,Long Biên,Phường Cự Khối,Đường Bát Khối,52.0,1980.0
batdongsan_com_vn_36007554,02/12/2022,12/12/2022,None,None,3,3,Sổ đỏ/ Sổ hồng,Đầy đủ cơ bản,5,4.2 m,3,Hà Nội,Đống Đa,Phường Trung Phụng,Phố Xã Đàn,35.0,4000.0
batdongsan_com_vn_36007695,02/12/2022,12/12/2022,None,None,3,3,Sổ đỏ/ Sổ hồng,Đầy đủ.,4,5 m,5,Hà Nội,Đống Đa,Phường Hàng Bột,Phố Tôn Đức Thắng,40.0,3900.0
batdongsan_com_vn_36007524,02/12/2022,12/12/2022,None,None,4,5,Sổ đỏ/ Sổ hồng,Đầy đủ,6,5 m,3,Hà Nội,Đống Đa,Phường Cát Linh,Đường Cát Linh,40.0,5600.0
batdongsan_com_vn_36007621,02/12/2022,12/12/2022,None,None,4,4,Sổ đỏ/ Sổ hồng,Đầy đủ,5,5 m,3,Hà Nội,Đống Đa,Phường Ô Chợ Dừa,Đường Ô Chợ Dừa,47.0,5300.0
batdongsan_com_vn_36007539,02/12/2022,12/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,Đầy đủ,4,4 m,3,Hà Nội,Đống Đa,Phường Ô Chợ Dừa,Phố Hào Nam,44.0,5500.0
batdongsan_com_vn_35628282,05/12/2022,12/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Thanh Oai,Xã Tam Hưng,None,52.0,2500.0
batdongsan_com_vn_36023328,03/12/2022,10/12/2022,None,None,4,6,None,,7,5.5 m,None,Hà Nội,Thanh Xuân,Phường Nhân Chính,Phố Nhân Hòa,60.0,10900.0
batdongsan_com_vn_35470208,05/12/2022,12/12/2022,Đông - Nam,None,None,None,None,,None,6.2 m,8,Hà Nội,Long Biên,Phường Phúc Lợi,Đường Phúc Lợi,50.0,4800.0
batdongsan_com_vn_35628570,05/12/2022,12/12/2022,None,None,None,None,None,,None,6 m,20,Hà Nội,Đông Anh,Xã Liên Hà,None,99.0,4158.0
batdongsan_com_vn_34317814,05/12/2022,12/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Hà Đông,Phường La Khê,Đường Văn Khê,50.0,5400.0
batdongsan_com_vn_33534864,05/12/2022,12/12/2022,Tây - Nam,Đông - Bắc,2,2,Sổ đỏ/ Sổ hồng.,"Nội thất cơ bản chủ đầu tư, nhà còn rất mới.",None,None,None,Hà Nội.,Nam Từ Liêm,Phường Mễ Trì,Đường Đại lộ Thăng Long,67.0,3100.0
batdongsan_com_vn_34931318,05/12/2022,12/12/2022,Tây - Nam,Tây - Bắc,3,2,Sổ đỏ/ Sổ hồng,Full nội thất đẹp,None,None,None,Hà Nội,Nam Từ Liêm,Phường Mễ Trì,Đường Đại lộ Thăng Long,93.0,4900.0
batdongsan_com_vn_32400679,05/12/2022,12/12/2022,Đông - Bắc,Tây - Bắc,None,None,Sổ đỏ/ Sổ hồng.,Nhà thô.,3,7.5 m,10.5,Hà Nội,Nam Từ Liêm,Phường Mễ Trì,Đường Đại lộ Thăng Long,150.0,51000.0
batdongsan_com_vn_34639175,05/12/2022,12/12/2022,None,None,4,4,Sổ đỏ/ Sổ hồng,,5,6 m,None,Hà Nội,Nam Từ Liêm,Phường Đại Mỗ,Đường Đại Mỗ,90.0,17300.0
batdongsan_com_vn_35465405,05/12/2022,12/12/2022,Đông,None,None,None,None,,None,6 m,10,Hà Nội,Đông Anh,Xã Dục Tú,None,90.0,4320.0
batdongsan_com_vn_35323557,03/12/2022,10/12/2022,None,None,4,7,Sổ đỏ/ Sổ hồng,Cơ bản.,7,5 m,18,Hà Nội,Hà Đông,Phường Phúc La,Phố Phùng Hưng,60.0,8800.0
batdongsan_com_vn_32624691,05/12/2022,12/12/2022,Tây - Nam,Tây - Nam,None,None,Sổ đỏ/ Sổ hồng.,Nội đã hoàn thiện cơ bản,3,5.5 m,10.5,Hà Nội.,Nam Từ Liêm,Phường Mễ Trì,Đường Đại lộ Thăng Long,120.0,38000.0
batdongsan_com_vn_35117798,05/12/2022,12/12/2022,Tây - Bắc,Đông - Nam,None,None,None,Nội thất thô,3,5.5 m,10.5,Hà Nội.,Nam Từ Liêm,Phường Mễ Trì,Đường Đại lộ Thăng Long,93.0,32000.0
batdongsan_com_vn_34937405,05/12/2022,12/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Bắc Từ Liêm,Phường Đông Ngạc,Đường Tân Xuân,63.0,1750.0
batdongsan_com_vn_36034443,05/12/2022,12/12/2022,Bắc,Nam,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,None,None,None,Hà Nội,Hoàng Mai,Phường Hoàng Liệt,Đường Linh Đường,63.2,2450.0
batdongsan_com_vn_36034435,05/12/2022,12/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,5 m,2.5,Hà Nội,Thanh Xuân,Phường Thượng Đình,Đường Nguyễn Trãi,65.0,5350.0
batdongsan_com_vn_34558673,05/12/2022,14/12/2022,None,None,6,None,Sổ đỏ chính chủ,Gỗ,5,6 m,12,Hà Nội,Thanh Xuân,Phường Khương Trung,Đường Nguyễn Trãi,95.0,26500.0
batdongsan_com_vn_35970577,05/12/2022,12/12/2022,None,None,39,None,None,"Full nội thất, giường tủ",8,6 m,4,Hà Nội,Nam Từ Liêm,Phường Trung Văn,Đường Phùng Khoang,106.0,23000.0
batdongsan_com_vn_35400984,05/12/2022,14/12/2022,None,None,4,3,Sổ đỏ chính chủ,Gỗ,4,4 m,5,Hà Nội,Thanh Xuân,Phường Khương Mai,Đường Lê Trọng Tấn,60.0,8800.0
batdongsan_com_vn_36014843,02/12/2022,09/12/2022,None,None,6,5,Sổ đỏ/ Sổ hồng,Đầy đủ,5,4.5 m,14,Hà Nội,Thanh Xuân,Phường Khương Trung,Đường Hoàng Văn Thái,90.0,18000.0
batdongsan_com_vn_35970129,05/12/2022,12/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,5 m,None,Hà Nội,Đống Đa,Phường Khương Thượng,Đường Tây Sơn,45.0,11500.0
batdongsan_com_vn_35969422,05/12/2022,12/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Đầy đủ,4,None,6,Hà Nội,Đống Đa,Phường Khương Thượng,Đường Tam Khương,64.0,14000.0
batdongsan_com_vn_35959131,05/12/2022,12/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Đầy đủ,5,5.7 m,None,Hà Nội,Thanh Xuân,Phường Nhân Chính,Phố Cự Lộc,67.0,10800.0
batdongsan_com_vn_35958764,05/12/2022,12/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Đầy đủ,5,None,6,Hà Nội,Đống Đa,Phường Láng Hạ,Phố Láng Hạ,69.0,17500.0
batdongsan_com_vn_35958409,05/12/2022,12/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Đầy đủ,5,5.5 m,6,Hà Nội,Đống Đa,Phường Khương Thượng,Phố Khương Thượng,83.0,12600.0
batdongsan_com_vn_35623444,05/12/2022,18/12/2022,None,None,9,None,Sổ đỏ chính chủ,,9,6 m,12,Hà Nội,Thanh Xuân,Phường Thượng Đình,Đường Giáp Nhất,75.0,39000.0
batdongsan_com_vn_35951869,05/12/2022,12/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,,2,6.5 m,10,Hà Nội,Bắc Từ Liêm,Phường Cổ Nhuế 2,Đường Cổ Nhuế,110.0,9900.0
batdongsan_com_vn_35958080,05/12/2022,12/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,Đầy đủ,4,5 m,8,Hà Nội,Ba Đình,Phường Giảng Võ,Phố Láng Hạ,51.0,15000.0
batdongsan_com_vn_35430908,10/10/2022,08/01/2023,None,None,3,2,Hợp đồng mua bán.,Cơ bản - cao cấp.,None,None,None,Hà Nội.,Nam Từ Liêm,Phường Tây Mỗ,None,82.0,3250.0
batdongsan_com_vn_35417977,10/10/2022,08/01/2023,None,None,None,None,Sổ hồng/sổ đỏ,"Điều hòa 2 chiều Panasonic, tủ và giá sách gỗ Gụ.",5,None,5,Hà Nội,Cầu Giấy,Phường Nghĩa Tân,Phố Trần Quốc Hoàn,46.3,12800.0
batdongsan_com_vn_35430674,10/10/2022,08/01/2023,Đông,Tây,3,2,None,Nội thất đầy đủ,None,None,None,Hà Nội,Bắc Từ Liêm,Phường Xuân Đỉnh,Đường Nguyễn Văn Huyên,112.0,5150.0
batdongsan_com_vn_35352638,03/10/2022,01/01/2023,None,None,3,3,Sổ đỏ/ Sổ hồng,,5,None,None,Hà Nội,Hà Đông,Phường Nguyễn Trãi,Đường Trần Phú,60.0,6500.0
batdongsan_com_vn_35584488,24/10/2022,22/01/2023,Đông - Nam,Đông - Nam,2,2,Sổ đỏ chính chủ,Đầy đủ nội thất đáp ứng nhu cầu sinh hoạt cho gia đình nhiều người. ,3,8 m,2,Hà Nội,Cầu Giấy,Phường Nghĩa Đô,Đường Võ Chí Công,54.0,7000.0
