,Price,Area,Facade,Building Line,Floors,Bedrooms,Pulish Time,Type,ID,Toilets,Direction,District
3180,220000,80.0,4.0,40.0,5,6,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483115.7904475,5,,None
3181,190000,85.0,5.0,30.0,5,6,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483117.8891172,5,,None
3183,440000,250.0,12.0,30.0,4,8,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483125.7531385,8,,None
3184,2000000,250.0,20.0,20.0,8,40,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483129.2548132,40,,None
3187,800000,200.0,20.0,40.0,5,4,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483139.6456075,5,,None
3188,52000,45.0,4.0,2.0,4,5,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483142.3388093,3,,None
3190,206800,120.0,6.0,3.0,7,22,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483150.20838,22,,None
3193,80000,55.0,4.0,2.0,6,5,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483175.5643377,5,,None
3194,480000,170.0,10.0,30.0,5,8,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483178.4410367,8,,None
3196,30000,32.0,4.0,3.0,5,4,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483184.5075295,None,,None
3200,79000,44.0,5.0,2.0,6,4,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483194.1130545,5,,None
3206,170000,75.0,4.0,20.0,5,5,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483210.5926192,6,,None
3207,58000,58.0,5.0,3.0,5,6,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483213.6755748,5,,None
3210,36000,30.0,3.0,1.0,4,3,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483224.3364563,3,,None
3211,52000,44.0,3.0,4.0,4,4,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483302.9304028,4,,None
3213,29990,22.0,3.0,1.0,5,3,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483308.812232,3,,None
3214,55000,45.0,3.0,10.0,4,3,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483311.3029335,3,,None
3217,40000,40.0,4.0,6.0,5,3,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483322.1004515,4,,None
3219,54000,40.0,4.0,3.0,5,4,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483332.0821614,4,,None
3221,118699,65.0,4.0,15.0,5,6,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483340.3377287,4,,None
3222,100000,42.0,4.0,7.0,6,5,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483344.4142575,4,,None
3223,1,75.0,5.0,10.0,6,2,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483347.9803605,1,,None
3224,120000,106.0,5.0,10.0,3,3,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483351.5432272,3,,None
3226,10000,50.0,5.0,2.0,1,2,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483359.9261558,1,,None
3227,135000,45.0,4.0,15.0,7,5,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483363.436808,6,,None
3228,175000,65.0,4.0,8.0,5,5,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483366.728435,5,,None
3232,54000,33.0,3.0,1.0,5,3,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483445.5296793,3,,None
3233,75000,54.0,3.0,1.0,5,3,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483447.3818793,3,,None
3235,320000,108.0,10.0,10.0,8,9,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483453.4457018,10,,None
3237,48000,41.0,4.0,2.0,5,3,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483460.3437095,3,,None
3238,66000,50.0,4.0,15.0,4,4,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483465.0111728,4,,None
3239,26000,74.0,10.0,10.0,1,2,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483469.0184553,2,,None
3240,59000,37.0,5.0,3.0,4,4,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483472.8460183,4,,None
3242,63000,40.0,4.0,3.0,5,5,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483480.207441,4,,None
3243,840,80.0,5.0,6.0,None,None,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483484.3916514,None,,None
3244,41500,40.0,4.0,3.0,5,3,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483488.3074286,3,,None
3245,40000,50.0,4.0,10.0,1,None,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483490.587367,None,,None
3248,37500,42.0,6.0,3.0,4,4,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483505.2547293,3,,None
3249,53000,40.0,4.0,2.0,4,3,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483508.1716483,3,,None
3250,60000,55.0,5.0,4.0,4,4,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483512.112753,4,,None
3256,35000,40.0,10.0,1.0,5,4,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442315.5354526,4,,Hai Bà Trưng
3257,112000,54.0,5.0,3.0,6,3,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442317.9393663,6,,Đống Đa
3259,68000,45.0,4.0,3.0,4,4,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442322.4602098,4, Đông,None
3260,42500,35.0,3.0,6.0,5,4,15/12/2020,Tin thường,batdongsan_so_com_vn_1670442324.977028,3, Đông nam,None
3261,47000,52.0,3.0,7.0,4,4,29/12/2020,Tin thường,batdongsan_so_com_vn_1670442326.637516,3, Tây nam,None
3262,28000,40.0,3.0,8.0,4,4,11/05/2021,Tin thường,batdongsan_so_com_vn_1670442328.9277883,3, Tây nam,None
3263,45000,45.0,3.0,3.0,3,3,02/05/2022,Tin thường,batdongsan_so_com_vn_1670442331.473501,3, Đông nam,None
3264,45000,45.0,3.0,3.0,3,3,03/05/2022,Tin thường,batdongsan_so_com_vn_1670442333.9804478,3, Đông nam,None
3266,32000,35.0,4.0,3.0,4,3,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442337.944129,4,,Hà Đông
3268,30000,30.0,4.0,3.0,2,2,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442343.3196468,2,,Hai Bà Trưng
3271,61000,102.0,6.0,3.0,1,None,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483623.896722,None,,None
3272,54000,40.0,4.0,3.0,5,4,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483627.655827,4,,None
3274,110000,110.0,5.0,10.0,3,3,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483637.238803,3,,None
3275,150000,90.0,6.0,10.0,6,5,04/10/2022,Tin thường,batdongsan_so_com_vn_1670483650.4432204,5,,None
3276,19000,32.0,4.0,4.0,2,2,03/10/2022,Tin thường,batdongsan_so_com_vn_1670483657.734396,2,,None
3281,179000,110.0,8.0,1.0,3,2,03/10/2022,Tin thường,batdongsan_so_com_vn_1670483681.3900027,None,,None
3284,30000,54.0,6.0,2.0,1,2,03/10/2022,Tin thường,batdongsan_so_com_vn_1670483701.529814,None,,None
3287,46000,36.0,3.0,9.0,5,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670483715.4587016,4, Bắc,None
3288,100000,81.0,5.0,15.0,1,3,03/10/2022,Tin thường,batdongsan_so_com_vn_1670483719.2638965,3,,None
3289,42000,31.0,4.0,5.0,5,5,03/10/2022,Tin thường,batdongsan_so_com_vn_1670483721.8645728,4,,None
3293,236000,80.0,6.0,20.0,3,3,03/10/2022,Tin thường,batdongsan_so_com_vn_1670483852.270121,3,,None
3294,20000,35.0,5.0,3.0,1,2,03/10/2022,Tin thường,batdongsan_so_com_vn_1670483857.6257894,None,,None
3295,37000,30.0,3.0,4.0,5,None,03/10/2022,Tin thường,batdongsan_so_com_vn_1670483861.574613,None,,None
3298,37000,26.0,4.0,6.0,6,6,03/10/2022,Tin thường,batdongsan_so_com_vn_1670483869.6925724,None,,None
3302,60000,45.0,5.0,6.0,6,12,03/10/2022,Tin thường,batdongsan_so_com_vn_1670483879.388452,None,,None
3309,16500,21.0,3.0,2.0,5,3,03/10/2022,Tin thường,batdongsan_so_com_vn_1670483906.2971883,4,,None
3311,66000,50.0,4.0,3.0,5,9,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484001.6918259,10,,None
3314,156000,55.0,3.0,20.0,3,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484015.7965991,5,,None
3315,66000,37.0,4.0,10.0,3,2,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484019.2950954,None,,Hà Đông
3318,41000,46.0,4.0,2.0,5,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484031.4424314,2,,None
3319,650000,128.0,8.0,9.0,3,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484035.1073468,4,,None
3321,840,80.0,5.0,6.0,None,None,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484041.375527,None,,None
3323,180000,75.0,5.0,15.0,4,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484048.4279358,4,,None
3324,38500,42.0,5.0,2.0,5,3,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484051.5443106,4,,None
3325,150000,50.0,5.0,8.0,9,8,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484054.3587496,9,,None
3326,160000,82.0,9.0,3.0,8,30,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484056.3348987,30,,None
3327,90000,58.0,3.0,3.0,6,9,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484058.2534149,9,,None
3328,110000,72.0,5.0,3.0,6,10,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484061.440022,10,,None
3329,30000,33.0,4.0,3.0,5,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484069.4612541,4,,None
3330,69800,78.0,3.0,4.0,4,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484073.412701,4,,None
3331,560000,152.0,10.0,8.0,4,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484130.0276923,3,,None
3332,470000,165.0,5.0,8.0,5,5,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484135.824033,4,,None
3335,33,95.0,5.0,20.0,3,3,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484147.9549627,None,,None
3336,95000,40.0,5.0,8.0,7,8,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484150.814136,None,,None
3337,95000,47.0,5.0,8.0,6,7,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484154.305525,None,,None
3339,49500,35.0,4.0,2.0,4,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484159.9373622,3,,None
3340,35000,37.0,4.0,3.0,5,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484163.1941676,4,,None
3341,266000,72.0,5.0,15.0,5,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484165.5429046,5,,None
3342,13000,98.0,10.0,10.0,1,2,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484168.987917,2, Tây bắc,None
3344,62000,60.0,5.0,6.0,None,None,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484174.648138,None,,None
3346,93000,45.0,4.0,5.0,5,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484180.5556374,5,,None
3347,35000,37.0,4.0,3.0,5,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484185.0628576,4,,None
3348,33000,40.0,4.0,2.0,4,2,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484189.7190478,3,,None
3349,125000,70.0,4.0,4.0,5,6,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484195.6533988,5,,None
3350,57000,41.0,4.0,2.0,5,6,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484197.9843721,6,,None
3351,57000,41.0,4.0,2.0,5,6,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484247.910246,6,,None
3352,76000,60.0,4.0,15.0,5,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484250.4018364,5,,None
3354,69000,50.0,4.0,15.0,5,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484256.5753317,3,,None
3355,38500,38.0,4.0,2.0,4,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484259.129625,3,,None
3359,36800,35.0,3.0,2.0,4,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484273.1942904,3,,None
3360,580000,136.0,4.0,40.0,6,8,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484275.911405,10,,None
3362,41000,45.0,4.0,2.0,5,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484281.3857775,2,,None
3363,215000,90.0,9.0,6.0,4,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484283.7065768,4,,None
3364,132000,57.0,15.0,10.0,5,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484287.117788,4,,None
3365,51000,3.0,4.0,1.0,3,5,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484289.6039433,4,,None
3366,155000,126.0,9.0,6.0,4,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484310.649549,4,,None
3367,93000,60.0,5.0,6.0,5,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484312.7177382,None,,None
3368,60000,50.0,4.0,3.0,4,3,03/10/2022,Tin thường,batdongsan_so_com_vn_1670484314.755478,3,,None
3370,215000,90.0,9.0,6.0,4,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670490591.7595167,4,,None
3371,132000,57.0,15.0,10.0,5,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670490593.2839472,4,,None
3372,51000,3.0,4.0,1.0,3,5,03/10/2022,Tin thường,batdongsan_so_com_vn_1670490594.974182,4,,None
3373,155000,126.0,9.0,6.0,4,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670490606.498545,4,,None
3374,93000,60.0,5.0,6.0,5,4,03/10/2022,Tin thường,batdongsan_so_com_vn_1670490608.6888802,None,,None
3375,60000,50.0,4.0,3.0,4,3,03/10/2022,Tin thường,batdongsan_so_com_vn_1670490610.867053,3,,None
3379,48000,68.0,5.0,4.0,3,2,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490619.3154638,3,,None
3381,46500,33.0,4.0,4.0,5,5,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490622.7501671,None,,None
3383,20000,47.0,7.0,2.0,2,2,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490626.1245136,2,,None
3384,74000,55.0,4.0,8.0,3,2,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490627.9278018,2,,None
3385,46000,55.0,4.0,3.0,4,4,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490629.7766058,4,,None
3387,90000,70.0,5.0,10.0,6,6,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490633.2546885,None,,None
3388,105000,60.0,4.0,10.0,5,6,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490634.8728974,None,,None
3389,29000,50.0,5.0,2.0,2,3,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490659.5510097,3,,None
3390,160000,91.0,3.0,20.0,3,5,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490660.6079679,5,,None
3391,40000,46.0,4.0,10.0,1,None,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490661.86607,None,,None
3392,95000,45.0,4.0,7.0,4,4,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490663.4974086,4,,None
3393,30000,32.0,4.0,4.0,5,4,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490665.0018642,None,,None
3394,470000,104.0,8.0,10.0,2,3,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490666.353376,2,,None
3396,58000,59.0,4.0,3.0,4,4,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490669.3795366,4,,None
3397,33500,33.0,4.0,3.0,5,3,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490670.7628665,4,,None
3399,65000,63.0,4.0,5.0,3,3,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490673.9844856,None,,None
3400,120000,60.0,6.0,15.0,6,6,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490675.9784448,6,,None
3402,118000,48.0,4.0,7.0,7,5,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490681.0270028,6,,None
3404,42000,50.0,5.0,3.0,5,8,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490684.3357906,8,,None
3405,52000,75.0,4.0,4.0,4,5,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490686.0570798,5,,None
3406,55000,40.0,4.0,1.0,4,4,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490698.0979936,4,,None
3409,30000,33.0,4.0,4.0,4,3,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490726.2230725,4,,None
3414,138000,90.0,6.0,5.0,5,12,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490742.671226,5,,None
3416,95000,62.0,4.0,5.0,5,4,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490750.364813,5,,None
3417,38500,37.0,4.0,2.0,4,2,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490751.8222232,2,,None
3418,46500,52.0,3.0,2.0,5,6,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490753.570798,4,,None
3419,46000,38.0,4.0,1.0,None,None,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490758.7227752,None,,None
3420,65000,31.0,5.0,10.0,4,3,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490761.174908,3,,None
3421,1500000,320.0,8.0,20.0,6,10,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490765.113908,12,,None
3423,80000,60.0,6.0,3.0,2,3,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490767.7968526,3,,None
3424,90000,58.0,3.0,3.0,6,9,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490769.1690254,9,,None
3425,35000,35.0,3.0,3.0,5,3,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490771.1687858,4,,None
3426,46500,33.0,4.0,4.0,5,5,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490773.0538976,None,,None
3427,35000,35.0,3.0,3.0,5,3,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490774.8875997,4,,None
3430,65000,46.0,3.0,3.0,5,4,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490805.865781,4,,None
3432,30000,36.0,4.0,4.0,5,4,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490809.3306754,None,,None
3433,120000,258.0,10.0,3.0,3,4,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490810.7242906,3,,None
3434,840,80.0,5.0,6.0,None,None,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490811.8902783,None,,None
3435,55000,52.0,7.0,2.0,4,4,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490813.5122414,3,,None
3439,98000,95.0,6.0,4.0,3,3,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490819.5282147,3,,None
3441,63000,44.0,4.0,3.0,4,4,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490822.0450768,3,,None
3442,95000,47.0,5.0,8.0,6,7,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490823.4661267,None,,None
3443,100000,50.0,4.0,15.0,5,4,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490824.7086515,5,,None
3448,57000,200.0,8.0,2.0,3,4,02/10/2022,Tin thường,batdongsan_so_com_vn_1670490862.0285528,None,,None
3450,95000,60.0,5.0,10.0,5,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490865.5613725,5,,None
3452,86000,90.0,4.0,1.0,4,3,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490869.695834,None,,None
3454,40000,40.0,3.0,3.0,4,5,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490872.489582,4,,None
3456,25500,40.0,4.0,4.0,5,3,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490874.76778,3,,None
3457,160000,91.0,3.0,20.0,3,5,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490875.7836552,5,,None
3458,72000,45.0,4.0,5.0,5,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490877.026498,5,,None
3460,49500,60.0,4.0,3.0,4,3,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490879.8683574,3,,Long Biên
3461,32000,38.0,4.0,2.0,4,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490881.6154845,4,,None
3462,102000,55.0,6.0,25.0,3,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490883.1389408,None,,None
3464,48000,50.0,4.0,3.0,4,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490886.8393931,3,,None
3466,98800,35.0,4.0,20.0,5,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490890.2504616,4,,None
3470,136000,64.0,5.0,9.0,5,4,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442414.4997842,4,,Hoàng Mai
3471,40000,40.0,5.0,4.0,5,6,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442417.0790439,None,,Nam Từ Liêm
3472,44500,36.0,4.0,3.0,5,2,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442418.7971904,2,,Cầu Giấy
3477,150000,203.0,10.0,22.0,1,3,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442431.7513833,1,,Ba Đình
3478,23000,50.0,4.0,3.0,4,4,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442434.6323113,3,,Hoài Đức
3480,29000,27.0,6.0,4.0,4,3,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442439.4812126,4,,Ba Đình
3481,70000,60.0,5.0,3.0,5,5,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442442.1348388,4,,Đống Đa
3483,39800,52.0,5.0,7.0,5,4,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442446.617819,5,,Long Biên
3484,144000,74.0,6.0,15.0,4,4,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442449.2291262,4,,Đống Đa
3485,62000,60.0,6.0,3.0,6,11,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442451.7479773,11, Đông bắc,Thanh Xuân
3486,850,50.0,6.0,3.0,7,2,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442454.0659108,1,,Đống Đa
3487,80000,41.0,3.0,6.0,5,6,29/11/2022,Tin thường,batdongsan_so_com_vn_1670442456.491345,5,,Cầu Giấy
3488,730000,120.0,4.0,25.0,3,9,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490912.3962076,3,,None
3489,40000,60.0,4.0,10.0,5,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490913.7982392,4,,Long Biên
3491,102000,55.0,6.0,25.0,3,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490916.1164677,None,,None
3492,219000,110.0,9.0,5.0,6,23,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490917.8369224,24,,None
3493,190000,80.0,4.0,40.0,6,8,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490919.5621617,10,,None
3494,64000,55.0,4.0,12.0,5,6,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490922.5611725,7, Tây bắc,None
3495,200000,76.0,4.0,10.0,4,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490924.8190794,4,,None
3498,109000,50.0,4.0,15.0,6,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490930.1692648,5,,None
3499,39000,77.0,16.0,20.0,1,3,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490931.7406192,2,,None
3501,176000,85.0,10.0,20.0,6,5,30/09/2022,Tin thường,batdongsan_so_com_vn_1670490934.7195878,5,,None
3502,140000,75.0,6.0,15.0,4,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490950.6290462,4,,None
3503,17800,60.0,4.0,9.0,2,2,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490952.4434886,2,,None
3504,98000,60.0,6.0,6.0,7,10,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490953.651437,10,,None
3509,20000,71.0,5.0,5.0,3,2,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490983.0916183,2,,None
3511,70000,65.0,5.0,6.0,5,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490986.6766725,3,,None
3512,70000,65.0,5.0,6.0,5,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490990.0069923,3,,None
3513,180000,80.0,5.0,40.0,6,5,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490993.2822688,6,,None
3514,39800,42.0,4.0,2.0,3,3,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490996.362624,3,,None
3515,90000,65.0,5.0,6.0,5,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670490999.2945585,3,,None
3516,90000,65.0,5.0,6.0,5,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670491000.9459462,3,,None
3521,840,80.0,5.0,6.0,None,None,01/10/2022,Tin thường,batdongsan_so_com_vn_1670491015.6089244,None,,None
3522,23000,54.0,5.0,50.0,28,2,01/10/2022,Tin thường,batdongsan_so_com_vn_1670491018.1630635,2,,None
3526,59000,40.0,4.0,4.0,6,5,01/10/2022,Tin thường,batdongsan_so_com_vn_1670491025.134649,5,,None
3527,59000,40.0,4.0,4.0,6,5,01/10/2022,Tin thường,batdongsan_so_com_vn_1670491056.2248309,5,,None
3528,99000,100.0,8.0,50.0,None,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670491057.8498087,5,,None
3529,350000,310.0,16.0,15.0,4,8,01/10/2022,Tin thường,batdongsan_so_com_vn_1670491059.4769835,8,,None
3530,13000,65.0,5.0,20.0,35,2,01/10/2022,Tin thường,batdongsan_so_com_vn_1670491061.095711,1,,None
3531,74000,55.0,4.0,8.0,3,2,01/10/2022,Tin thường,batdongsan_so_com_vn_1670491062.4315894,2,,None
3533,43000,42.0,3.0,2.0,3,3,01/10/2022,Tin thường,batdongsan_so_com_vn_1670491065.7062316,2,,None
3537,44500,38.0,3.0,2.0,5,3,01/10/2022,Tin thường,batdongsan_so_com_vn_1670491071.6882896,3,,None
3538,200000,76.0,4.0,10.0,4,4,01/10/2022,Tin thường,batdongsan_so_com_vn_1670491073.4177313,4,,None
